direct or enc-dec,sample id,model name,bucket,pass rate,source kind,session id,run id,source record id,source relative path,phase,split,generation type,optimization target
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,0.0,gepa_search_metric_call,session_000021,human_eval_dspy_direct_gepa_optimized_20260515T075220Z,human_eval_dspy_direct_gepa_optimized_20260515T075220Z:gepa_metric_call:000351,raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T075220Z_events.jsonl,candidate,,direct_gepa,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:115:100,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:125:110,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:141:126,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:157:142,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:165:150,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:177:162,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:191:176,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:198:183,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:215:200,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:231:216,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:233:218,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:254:239,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:263:248,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:269:254,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:284:269,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:293:278,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:312:297,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:319:304,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,mipro_search_metric_call,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:events:329:314,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_events.jsonl,candidate,,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,optimizer_summary_task_score,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:optimized_scores:dev:HumanEval/1,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_summary.json,optimized,dev,direct,
direct,HumanEval/1,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,optimizer_summary_task_score,session_000021,human_eval_dspy_direct_gepa_optimized_20260515T075220Z,human_eval_dspy_direct_gepa_optimized_20260515T075220Z:optimized_scores:dev:HumanEval/1,session_000021/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T075220Z_summary.json,optimized,dev,direct_gepa,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,0.9804928131416838,eval_attempt,session_000003,human_eval_dspy_direct_eval_20260515T051718Z,human_eval_dspy_direct_eval_20260515T051718Z:attempt:000133,raw/logs/human_eval_dspy_direct_eval_20260515T051718Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000010,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000011,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,0.9804928131416838,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000012,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,0.9804928131416838,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000013,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,0.9804928131416838,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000014,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000010,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,0.9804928131416838,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000011,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000012,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,0.9804928131416838,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000013,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,0.9804928131416838,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000014,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000009,human_eval_dspy_direct_optimized_20260515T071204Z,human_eval_dspy_direct_optimized_20260515T071204Z:baseline_scores:eval:HumanEval/2,session_000009/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T071204Z_summary.json,baseline,eval,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,baseline,1.0,optimizer_summary_task_score,session_000018,human_eval_dspy_direct_gepa_optimized_20260515T073248Z,human_eval_dspy_direct_gepa_optimized_20260515T073248Z:baseline_scores:eval:HumanEval/2,session_000018/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T073248Z_summary.json,baseline,eval,direct_gepa,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000010,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000011,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,0.9804928131416838,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000012,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,0.9948665297741273,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000013,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,0.9948665297741273,eval_attempt,session_000026,human_eval_dspy_run_20260515T084648Z,human_eval_dspy_run_20260515T084648Z:attempt:000014,raw/logs/eval_full_5x/gepa_direct/human_eval_dspy_run_20260515T084648Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,0.8326488706365504,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000010,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000011,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,0.9804928131416838,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000012,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000013,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,1.0,eval_attempt,session_000028,human_eval_dspy_run_20260515T084756Z,human_eval_dspy_run_20260515T084756Z:attempt:000014,raw/logs/eval_full_5x/mipro_direct/human_eval_dspy_run_20260515T084756Z.json,,,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,1.0,optimizer_summary_task_score,session_000009,human_eval_dspy_direct_optimized_20260515T071204Z,human_eval_dspy_direct_optimized_20260515T071204Z:optimized_scores:eval:HumanEval/2,session_000009/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T071204Z_summary.json,optimized,eval,direct,
direct,HumanEval/2,openrouter/openai/gpt-5-nano,non-baseline,0.9989733059548255,optimizer_summary_task_score,session_000018,human_eval_dspy_direct_gepa_optimized_20260515T073248Z,human_eval_dspy_direct_gepa_optimized_20260515T073248Z:optimized_scores:eval:HumanEval/2,session_000018/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T073248Z_summary.json,optimized,eval,direct_gepa,
direct,HumanEval/2,openrouter/xiaomi/mimo-v2-flash,baseline,1.0,optimizer_summary_task_score,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:baseline_scores:eval:HumanEval/2,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_summary.json,baseline,eval,direct,
direct,HumanEval/2,openrouter/xiaomi/mimo-v2-flash,baseline,1.0,optimizer_summary_task_score,session_000021,human_eval_dspy_direct_gepa_optimized_20260515T075220Z,human_eval_dspy_direct_gepa_optimized_20260515T075220Z:baseline_scores:eval:HumanEval/2,session_000021/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T075220Z_summary.json,baseline,eval,direct_gepa,
direct,HumanEval/2,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,optimizer_summary_task_score,session_000019,human_eval_dspy_direct_optimized_20260515T075418Z,human_eval_dspy_direct_optimized_20260515T075418Z:optimized_scores:eval:HumanEval/2,session_000019/raw/logs/dspy_optimized/human_eval_dspy_direct_optimized_20260515T075418Z_summary.json,optimized,eval,direct,
direct,HumanEval/2,openrouter/xiaomi/mimo-v2-flash,non-baseline,1.0,optimizer_summary_task_score,session_000021,human_eval_dspy_direct_gepa_optimized_20260515T075220Z,human_eval_dspy_direct_gepa_optimized_20260515T075220Z:optimized_scores:eval:HumanEval/2,session_000021/raw/logs/dspy_optimized/human_eval_dspy_direct_gepa_optimized_20260515T075220Z_summary.json,optimized,eval,direct_gepa,
direct,HumanEval/3,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000003,human_eval_dspy_direct_eval_20260515T051718Z,human_eval_dspy_direct_eval_20260515T051718Z:attempt:000124,raw/logs/human_eval_dspy_direct_eval_20260515T051718Z.json,,,direct,
direct,HumanEval/3,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000015,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/3,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000016,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/3,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000017,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/3,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000018,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/3,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000005,human_eval_dspy_run_20260515T061814Z,human_eval_dspy_run_20260515T061814Z:attempt:000019,raw/logs/human_eval_dspy_run_20260515T061814Z.json,,,direct,
direct,HumanEval/3,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000015,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/3,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000016,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/3,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000017,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
direct,HumanEval/3,openrouter/openai/gpt-5-nano,baseline,1.0,eval_attempt,session_000025,human_eval_dspy_run_20260515T084128Z,human_eval_dspy_run_20260515T084128Z:attempt:000018,raw/logs/eval_full_5x/baseline_direct/human_eval_dspy_run_20260515T084128Z.json,,,direct,
